time,P,G(i),H_sun,T2m,WS10m,Int
2015-11-11 21:00,0,0,0,14.67,5.52,0
2015-11-11 22:00,0,0,0,13.98,5.45,0
2015-11-11 23:00,0,0,0,13.24,5.31,0
2015-11-12 00:00,0,0,0,12.5,5.1,0
2015-11-12 01:00,0,0,0,12,5.03,0
2015-11-12 02:00,0,0,0,11.54,5.03,0
2015-11-12 03:00,0,0,0,11.14,5.03,0
2015-11-12 04:00,0,0,0,10.83,4.97,0
2015-11-12 05:00,0,0,0,10.59,4.83,0
2015-11-12 06:00,0,0,0,10.42,4.55,0
2015-11-12 07:00,0,0,0,10.31,4.28,0
2015-11-12 08:00,46.71,90.3,4.36,10.29,4.21,0
2015-11-12 09:00,295.66,368.26,15.07,11.21,4.14,0
2015-11-12 10:00,515.57,620.19,24.48,13.19,3.93,0
2015-11-12 11:00,668.5,823.95,31.93,15.49,3.31,0
2015-11-12 12:00,763.98,959.71,36.55,17.58,3.72,0
2015-11-12 13:00,802.41,1016.56,37.58,18.82,4.07,0
2015-11-12 14:00,783.06,987.48,34.82,19.42,4.48,0
2015-11-12 15:00,701.09,873.21,28.77,19.68,4.76,0
2015-11-12 16:00,551.57,676.15,20.31,19.58,5.17,0
2015-11-12 17:00,326.26,404.26,10.07,19.03,5.24,0
2015-11-12 18:00,0,0,0,18.01,5.1,0
2015-11-12 19:00,0,0,0,17.16,4.55,0
2015-11-12 20:00,0,0,0,16.32,4.14,0
2015-11-12 21:00,0,0,0,15.54,3.86,0
2015-11-12 22:00,0,0,0,14.76,3.72,0
2015-11-12 23:00,0,0,0,14.13,3.66,0
2015-11-13 00:00,0,0,0,13.66,3.45,0
2015-11-13 01:00,0,0,0,13.23,3.24,0
2015-11-13 02:00,0,0,0,12.82,3.1,0
2015-11-13 03:00,0,0,0,12.5,2.97,0
2015-11-13 04:00,0,0,0,12.26,2.83,0
2015-11-13 05:00,0,0,0,12.06,2.76,0
2015-11-13 06:00,0,0,0,11.9,2.62,0
2015-11-13 07:00,0,0,0,11.7,2.55,0
2015-11-13 08:00,44.28,87.36,4.16,11.65,2.41,0
2015-11-13 09:00,285.42,362.43,14.85,13.21,2.14,0
2015-11-13 10:00,493.49,613.56,24.25,15.96,1.59,0
2015-11-13 11:00,635.79,817.55,31.67,18.51,1.17,0
2015-11-13 12:00,734.75,953.26,36.28,20.28,2.21,0
2015-11-13 13:00,782.4,1009.67,37.32,20.56,3.17,0
2015-11-13 14:00,768.05,980.33,34.57,20.44,3.72,0
2015-11-13 15:00,689.57,865.16,28.56,20.13,4.07,0
2015-11-13 16:00,541.2,667.78,20.13,19.59,4.07,0
2015-11-13 17:00,316.81,394.2,9.93,18.71,3.86,0
2015-11-13 18:00,0,0,0,17.59,3.72,0
2015-11-13 19:00,0,0,0,16.99,3.45,0
2015-11-13 20:00,0,0,0,16.58,2.97,0
2015-11-13 21:00,0,0,0,15.91,2.48,0
2015-11-13 22:00,0,0,0,14.99,2.07,0
2015-11-13 23:00,0,0,0,14.07,1.79,0
2015-11-14 00:00,0,0,0,13.49,1.03,0
2015-11-14 01:00,0,0,0,13.85,0.83,0
2015-11-14 02:00,0,0,0,13.67,0.83,0
2015-11-14 03:00,0,0,0,13.06,0.97,0
2015-11-14 04:00,0,0,0,13.03,0.9,0
2015-11-14 05:00,0,0,0,13.14,0.76,0
2015-11-14 06:00,0,0,0,13.48,0.62,0
2015-11-14 07:00,0,0,0,13.48,0.62,0
2015-11-14 08:00,40.29,81.71,3.97,13.26,0.69,0
2015-11-14 09:00,274.67,354.73,14.64,14.3,0.55,0
2015-11-14 10:00,478.47,604.96,24.01,16.36,0.41,0
2015-11-14 11:00,624.49,806.34,31.42,17.88,0.69,0
2015-11-14 12:00,723.93,941.95,36.02,18.34,1.38,0
2015-11-14 13:00,762.09,996.32,37.06,18.5,1.59,0
2015-11-14 14:00,748.34,967.58,34.33,18.38,1.93,0
2015-11-14 15:00,674.46,855.01,28.35,18.02,2.14,0
2015-11-14 16:00,531.83,659.76,19.96,17.41,2.14,0
2015-11-14 17:00,312.57,389.13,9.79,16.58,1.86,0
2015-11-14 18:00,0,0,0,15.94,1.59,0
2015-11-14 19:00,0,0,0,15.22,1.72,0
2015-11-14 20:00,0,0,0,14.57,2.21,0
2015-11-14 21:00,0,0,0,14.11,2.69,0
2015-11-14 22:00,0,0,0,13.84,3.66,0
2015-11-14 23:00,0,0,0,13.51,4.48,0
2015-11-15 00:00,0,0,0,13.63,3.03,0
2015-11-15 01:00,0,0,0,13.12,2.07,0
2015-11-15 02:00,0,0,0,12.84,1.38,0
2015-11-15 03:00,0,0,0,12.29,3.1,0
2015-11-15 04:00,0,0,0,12.41,4.28,0
2015-11-15 05:00,0,0,0,12.58,4.07,0
2015-11-15 06:00,0,0,0,12.55,3.03,0
2015-11-15 07:00,0,0,0,11.99,1.38,0
2015-11-15 08:00,35.93,74.62,3.77,12.22,0.83,0
2015-11-15 09:00,0,5.58,14.42,13.21,2.28,0
2015-11-15 10:00,3.43,13.02,23.77,14.19,4.07,0
2015-11-15 11:00,357.44,427.22,31.16,13.46,5.45,0
2015-11-15 12:00,143.29,183.5,35.75,13.25,6.97,0
2015-11-15 13:00,822.86,979.49,36.8,13.01,8.14,0
2015-11-15 14:00,418.13,493,34.1,13.72,9.45,0
2015-11-15 15:00,181.63,226.12,28.15,13.91,9.45,0
2015-11-15 16:00,560.2,653.15,19.79,13.48,10.48,0
2015-11-15 17:00,320,381.81,9.66,13.19,10.9,0
2015-11-15 18:00,0,0,0,12.71,10.83,0
2015-11-15 19:00,0,0,0,12.49,11.17,0
2015-11-15 20:00,0,0,0,12.33,11.72,0
2015-11-15 21:00,0,0,0,12.2,12.07,0
2015-11-15 22:00,0,0,0,12.1,12.34,0
2015-11-15 23:00,0,0,0,11.92,12.48,0
2015-11-16 00:00,0,0,0,11.86,12.07,0
2015-11-16 01:00,0,0,0,11.75,12.41,0
2015-11-16 02:00,0,0,0,11.49,12.83,0
2015-11-16 03:00,0,0,0,11.22,12.97,0
2015-11-16 04:00,0,0,0,10.96,12.55,0
2015-11-16 05:00,0,0,0,10.63,11.59,0
2015-11-16 06:00,0,0,0,10.36,10.76,0
2015-11-16 07:00,0,0,0,10.08,10,0
2015-11-16 08:00,38.8,78.31,3.57,9.89,9.38,0
2015-11-16 09:00,287.77,354.09,14.21,10.15,8.97,0
2015-11-16 10:00,521.68,606.77,23.54,10.77,9.31,0
2015-11-16 11:00,697.25,811.35,30.91,11.5,9.72,0
2015-11-16 12:00,809.94,948.71,35.49,12.55,11.1,0
2015-11-16 13:00,854.85,1004.84,36.55,13.09,11.79,0
2015-11-16 14:00,831.29,976.31,33.88,13.54,12.14,0
2015-11-16 15:00,737.03,862.13,27.96,13.91,12,0
2015-11-16 16:00,569.45,664.68,19.63,14.22,11.66,0
2015-11-16 17:00,326.13,390.56,9.53,14.34,11.52,0
2015-11-16 18:00,0,0,0,14.21,11.38,0
2015-11-16 19:00,0,0,0,13.92,10.83,0
2015-11-16 20:00,0,0,0,13.61,9.86,0
2015-11-16 21:00,0,0,0,13.24,8.76,0
2015-11-16 22:00,0,0,0,12.86,7.86,0
2015-11-16 23:00,0,0,0,12.47,6.97,0
2015-11-17 00:00,0,0,0,11.92,6.48,0
2015-11-17 01:00,0,0,0,11.71,6.62,0
2015-11-17 02:00,0,0,0,11.57,6.83,0
2015-11-17 03:00,0,0,0,11.43,7.1,0
2015-11-17 04:00,0,0,0,11.34,7.24,0
2015-11-17 05:00,0,0,0,11.28,7.31,0
2015-11-17 06:00,0,0,0,11.29,7.24,0
2015-11-17 07:00,0,0,0,11.29,7.24,0
2015-11-17 08:00,34.36,71.58,3.38,11.3,7.31,0
2015-11-17 09:00,275.73,343.72,14,11.93,7.38,0
2015-11-17 10:00,501.86,592.91,23.31,13.1,7.66,0
2015-11-17 11:00,668.07,793.16,30.67,14.42,7.79,0
2015-11-17 12:00,770.82,928.76,35.24,15.54,7.45,0
2015-11-17 13:00,805.85,984.42,36.3,16.94,6.97,0
2015-11-17 14:00,782.41,956.32,33.66,17.66,7.03,0
2015-11-17 15:00,697.07,841.82,27.77,17.74,7.79,0
2015-11-17 16:00,541.49,646.81,19.48,17.35,8.34,0
2015-11-17 17:00,308.13,375.33,9.41,16.58,8.41,0
2015-11-17 18:00,0,0,0,15.93,7.72,0
2015-11-17 19:00,0,0,0,15.37,7.17,0
2015-11-17 20:00,0,0,0,15.03,7.31,0
2015-11-17 21:00,0,0,0,14.84,6.97,0
2015-11-17 22:00,0,0,0,14.72,6.76,0
2015-11-17 23:00,0,0,0,14.55,6.69,0
2015-11-18 00:00,0,0,0,14.01,7.31,0
2015-11-18 01:00,0,0,0,13.85,7.1,0
2015-11-18 02:00,0,0,0,13.66,7.24,0
2015-11-18 03:00,0,0,0,13.47,7.31,0
2015-11-18 04:00,0,0,0,13.28,7.38,0
2015-11-18 05:00,0,0,0,13.06,7.45,0
2015-11-18 06:00,0,0,0,12.83,7.38,0
2015-11-18 07:00,0,0,0,12.64,7.45,0
2015-11-18 08:00,34.77,73.35,3.19,12.55,7.38,0
2015-11-18 09:00,275.47,345.65,13.79,13.27,7.45,0
2015-11-18 10:00,500.9,596.73,23.09,14.8,7.66,0
2015-11-18 11:00,668.99,800.46,30.42,16.26,8.14,0
2015-11-18 12:00,771.44,936.15,34.99,17.72,8.21,0
2015-11-18 13:00,807.58,993.43,36.07,19.06,7.66,0
2015-11-18 14:00,786.38,965.71,33.44,19.58,8,0
2015-11-18 15:00,698.03,847.97,27.59,19.45,8.41,0
2015-11-18 16:00,539.46,648.86,19.33,18.92,8.55,0
2015-11-18 17:00,303.67,372.64,9.29,18.12,8.55,0
2015-11-18 18:00,0,0,0,17.28,8.28,0
2015-11-18 19:00,0,0,0,16.91,7.59,0
2015-11-18 20:00,0,0,0,16.67,7.03,0
2015-11-18 21:00,0,0,0,16.22,7.1,0
2015-11-18 22:00,0,0,0,15.63,7.52,0
2015-11-18 23:00,0,0,0,15.1,7.59,0
2015-11-19 00:00,0,0,0,15,6.28,0
2015-11-19 01:00,0,0,0,14.75,5.86,0
2015-11-19 02:00,0,0,0,14.27,5.52,0
2015-11-19 03:00,0,0,0,13.69,5.17,0
2015-11-19 04:00,0,0,0,13.2,4.9,0
2015-11-19 05:00,0,0,0,12.8,4.62,0
2015-11-19 06:00,0,0,0,12.55,4.48,0
2015-11-19 07:00,0,0,0,12.37,4.34,0
2015-11-19 08:00,32.04,69.01,2.99,12.26,4.41,0
2015-11-19 09:00,269.72,340.76,13.58,12.92,4.48,0
2015-11-19 10:00,491.54,592.61,22.86,14.84,4.83,0
2015-11-19 11:00,652.71,796.31,30.19,17.07,5.17,0
2015-11-19 12:00,749.11,935.22,34.75,18.56,4.55,0
2015-11-19 13:00,790.57,994.07,35.83,19.86,5.1,0
2015-11-19 14:00,774.27,966.23,33.23,20.44,6.07,0
2015-11-19 15:00,693.29,854.06,27.42,20.55,6.76,0
2015-11-19 16:00,539.59,657.85,19.18,20.44,6.97,0
2015-11-19 17:00,306.73,381.01,9.18,20.06,6.76,0
2015-11-19 18:00,0,0,0,19.4,6.62,0
2015-11-19 19:00,0,0,0,18.9,6.34,0
2015-11-19 20:00,0,0,0,18.2,6.07,0
2015-11-19 21:00,0,0,0,17.59,5.79,0
2015-11-19 22:00,0,0,0,16.86,5.79,0
2015-11-19 23:00,0,0,0,16.31,5.79,0
2015-11-20 00:00,0,0,0,15.81,5.1,0
2015-11-20 01:00,0,0,0,15.45,4.97,0
2015-11-20 02:00,0,0,0,15.1,5.17,0
2015-11-20 03:00,0,0,0,14.9,5.38,0
2015-11-20 04:00,0,0,0,14.66,5.38,0
2015-11-20 05:00,0,0,0,14.4,5.45,0
2015-11-20 06:00,0,0,0,14.12,5.45,0
2015-11-20 07:00,0,0,0,13.9,5.59,0
2015-11-20 08:00,5.06,15.82,2.8,13.76,5.72,0
2015-11-20 09:00,256.8,326.5,13.38,14.48,5.93,0
2015-11-20 10:00,474.53,573.51,22.64,16.56,5.93,0
2015-11-20 11:00,632.92,774.55,29.95,18.9,5.79,0
2015-11-20 12:00,731.04,911.67,34.51,20.36,5.45,0
2015-11-20 13:00,770.4,971.39,35.6,21.63,5.52,0
2015-11-20 14:00,751.8,945.62,33.03,22.28,5.93,0
2015-11-20 15:00,670.64,835.01,27.25,22.51,6.28,0
2015-11-20 16:00,521.62,643.85,19.05,22.4,6.14,0
2015-11-20 17:00,296.45,372.12,9.08,21.62,5.93,0
2015-11-20 18:00,0,0,0,20.23,5.72,0
2015-11-20 19:00,0,0,0,19.18,5.17,0
2015-11-20 20:00,0,0,0,18.33,4.28,0
2015-11-20 21:00,0,0,0,17.52,3.79,0
2015-11-20 22:00,0,0,0,16.86,3.52,0
2015-11-20 23:00,0,0,0,16.56,3.24,0
2015-11-21 00:00,0,0,0,15.93,3.38,0
2015-11-21 01:00,0,0,0,15.95,2.83,0
2015-11-21 02:00,0,0,0,15.79,2.48,0
2015-11-21 03:00,0,0,0,15.44,2.48,0
2015-11-21 04:00,0,0,0,15.21,2.34,0
2015-11-21 05:00,0,0,0,14.73,2.21,0
2015-11-21 06:00,0,0,0,14.63,1.79,0
2015-11-21 07:00,0,0,0,15.03,1.45,0
2015-11-21 08:00,4.5,14.94,2.62,14.92,1.38,0
2015-11-21 09:00,250.82,326.3,13.17,15.47,1.24,0
2015-11-21 10:00,452.98,573.76,22.42,19.11,1.1,0
2015-11-21 11:00,597.19,778.17,29.72,21.29,0.9,0
2015-11-21 12:00,703.62,915.35,34.28,22.48,2.41,0
2015-11-21 13:00,742.68,975.12,35.38,23.02,2.48,0
2015-11-21 14:00,729.52,949.41,32.84,22.91,2.83,0
2015-11-21 15:00,659.66,840.84,27.08,22.37,3.31,0
2015-11-21 16:00,518.77,647.87,18.92,21.74,3.66,0
2015-11-21 17:00,295.84,372.52,8.98,20.7,3.66,0
2015-11-21 18:00,0,0,0,19.4,3.59,0
2015-11-21 19:00,0,0,0,18.84,3.03,0
2015-11-21 20:00,0,0,0,18.6,2.34,0
2015-11-21 21:00,0,0,0,17.82,2.07,0
2015-11-21 22:00,0,0,0,16.69,1.86,0
2015-11-21 23:00,0,0,0,15.38,1.79,0
2015-11-22 00:00,0,0,0,14.72,1.72,0
2015-11-22 01:00,0,0,0,14.53,1.59,0
2015-11-22 02:00,0,0,0,14.54,1.52,0
2015-11-22 03:00,0,0,0,14.39,1.66,0
2015-11-22 04:00,0,0,0,13.91,1.93,0
2015-11-22 05:00,0,0,0,13.59,2.21,0
2015-11-22 06:00,0,0,0,13.55,2.55,0
2015-11-22 07:00,0,0,0,13.64,2.69,0
2015-11-22 08:00,10.69,24.6,2.43,13.6,2.62,0
2015-11-22 09:00,256.78,331.73,12.97,15.23,2.34,0
2015-11-22 10:00,462.29,582.33,22.21,19.21,1.72,0
2015-11-22 11:00,602.51,785.02,29.5,21.54,1.03,0
2015-11-22 12:00,687.63,922.25,34.05,21.78,0.62,0
2015-11-22 13:00,736.49,980.47,35.17,21.79,1.38,0
2015-11-22 14:00,727.24,953.12,32.65,21.28,1.86,0
2015-11-22 15:00,659.29,842.65,26.93,20.74,2.41,0
2015-11-22 16:00,520.99,649.39,18.79,19.93,2.83,0
2015-11-22 17:00,297.3,372.71,8.88,18.87,2.69,0
2015-11-22 18:00,0,0,0,17.94,2.55,0
2015-11-22 19:00,0,0,0,17.41,2.14,0
2015-11-22 20:00,0,0,0,17.01,1.93,0
2015-11-22 21:00,0,0,0,16.25,1.93,0
2015-11-22 22:00,0,0,0,15.63,2.14,0
2015-11-22 23:00,0,0,0,15.05,2.21,0
2015-11-23 00:00,0,0,0,14.22,1.24,0
2015-11-23 01:00,0,0,0,13.77,1.86,0
2015-11-23 02:00,0,0,0,13.69,2.14,0
2015-11-23 03:00,0,0,0,13.55,2,0
2015-11-23 04:00,0,0,0,13.27,1.72,0
2015-11-23 05:00,0,0,0,12.96,1.45,0
2015-11-23 06:00,0,0,0,13.38,1.72,0
2015-11-23 07:00,0,0,0,12.79,2.34,0
2015-11-23 08:00,4.05,14.06,2.24,13,2,0
2015-11-23 09:00,253.3,326.28,12.77,13.58,1.66,0
2015-11-23 10:00,469.13,575.76,22,15.82,2.76,0
2015-11-23 11:00,634.06,778.75,29.28,16.56,3.79,0
2015-11-23 12:00,733.85,917.59,33.83,16.85,3.38,0
2015-11-23 13:00,779.25,978.98,34.96,17.24,3.72,0
2015-11-23 14:00,768.67,954.95,32.46,17.09,4.48,0
2015-11-23 15:00,689.6,844.35,26.78,16.62,4.69,0
2015-11-23 16:00,540.2,650.77,18.67,16,4.97,0
2015-11-23 17:00,305.63,372.68,8.8,15.24,5.31,0
2015-11-23 18:00,0,0,0,14.49,5.52,0
2015-11-23 19:00,0,0,0,13.74,5.66,0
2015-11-23 20:00,0,0,0,13.26,5.79,0
2015-11-23 21:00,0,0,0,12.91,5.66,0
2015-11-23 22:00,0,0,0,12.69,5.17,0
2015-11-23 23:00,0,0,0,12.47,4.9,0
2015-11-24 00:00,0,0,0,12.87,4.28,0
2015-11-24 01:00,0,0,0,12.68,4.69,0
2015-11-24 02:00,0,0,0,12.56,5.03,0
2015-11-24 03:00,0,0,0,12.46,4.97,0
2015-11-24 04:00,0,0,0,12.3,4.69,0
2015-11-24 05:00,0,0,0,12.12,4.48,0
2015-11-24 06:00,0,0,0,11.99,4.83,0
2015-11-24 07:00,0,0,0,11.88,5.17,0
2015-11-24 08:00,8.45,21.09,2.06,11.76,4.83,0
2015-11-24 09:00,38.8,61.36,12.58,12.22,4.21,0
2015-11-24 10:00,85.22,117.15,21.79,13.33,4.14,0
2015-11-24 11:00,217.6,269.26,29.06,14.23,4.21,0
2015-11-24 12:00,730.62,899.82,33.61,15.35,3.93,0
2015-11-24 13:00,770.77,955.47,34.76,15.83,4.07,0
2015-11-24 14:00,753.04,924.48,32.29,16.08,4.9,0
2015-11-24 15:00,340.24,409.87,26.63,16.08,6.21,0
2015-11-24 16:00,516.07,613.96,18.56,15.5,6.69,0
2015-11-24 17:00,281.36,342.47,8.72,14.89,6.69,0
2015-11-24 18:00,0,0,0,13.85,6.76,0
2015-11-24 19:00,0,0,0,13.34,7.66,0
2015-11-24 20:00,0,0,0,12.92,8.21,0
2015-11-24 21:00,0,0,0,12.49,8.9,0
2015-11-24 22:00,0,0,0,11.99,8.97,0
2015-11-24 23:00,0,0,0,11.45,8.76,0
2015-11-25 00:00,0,0,0,11.43,7.79,0
2015-11-25 01:00,0,0,0,11.32,7.17,0
2015-11-25 02:00,0,0,0,11.47,7.45,0
2015-11-25 03:00,0,0,0,11.45,7.59,0
2015-11-25 04:00,0,0,0,11.21,7.72,0
2015-11-25 05:00,0,0,0,11.25,7.86,0
2015-11-25 06:00,0,0,0,10.94,8.21,0
2015-11-25 07:00,0,0,0,10.42,8.28,0
2015-11-25 08:00,7.37,19.33,1.88,10.33,7.66,0
2015-11-25 09:00,257.67,322.17,12.39,10.65,7.59,0
2015-11-25 10:00,490.21,574.43,21.59,11.17,7.72,0
2015-11-25 11:00,238.68,288.18,28.85,11.83,7.79,0
2015-11-25 12:00,483.02,564.71,33.4,11.82,8.07,0
2015-11-25 13:00,825.77,975.88,34.56,11.88,8.48,0
2015-11-25 14:00,481.14,561.39,32.12,12.05,8.9,0
2015-11-25 15:00,466.56,542.82,26.5,12.05,9.1,0
2015-11-25 16:00,556.18,645.77,18.45,11.98,9.38,0
2015-11-25 17:00,310.84,369.91,8.64,11.83,9.1,0
2015-11-25 18:00,0,0,0,11.61,8.9,0
2015-11-25 19:00,0,0,0,11.48,8.55,0
2015-11-25 20:00,0,0,0,11.17,8.41,0
2015-11-25 21:00,0,0,0,10.9,7.66,0
2015-11-25 22:00,0,0,0,10.69,6.83,0
2015-11-25 23:00,0,0,0,10.49,5.93,0
2015-11-26 00:00,0,0,0,10.22,5.79,0
2015-11-26 01:00,0,0,0,10.09,5.38,0
2015-11-26 02:00,0,0,0,9.97,4.76,0
2015-11-26 03:00,0,0,0,9.8,4.28,0
2015-11-26 04:00,0,0,0,9.6,4.21,0
2015-11-26 05:00,0,0,0,9.44,4.21,0
2015-11-26 06:00,0,0,0,9.24,4.21,0
2015-11-26 07:00,0,0,0,9.08,4.07,0
2015-11-26 08:00,6.86,18.45,1.7,8.89,3.93,0
2015-11-26 09:00,256.25,321.66,12.2,9.37,3.72,0
2015-11-26 10:00,484.71,576.06,21.39,10.63,3.93,0
2015-11-26 11:00,652.74,782.57,28.64,11.54,3.86,0
2015-11-26 12:00,752.32,922.8,33.2,12.08,3.1,0
2015-11-26 13:00,786.98,984.07,34.37,12.65,2.41,0
2015-11-26 14:00,773.23,959.79,31.96,12.99,2.83,0
2015-11-26 15:00,702.2,848.69,26.36,12.99,4.21,0
2015-11-26 16:00,552.03,654.01,18.35,12.6,5.1,0
2015-11-26 17:00,310.8,373.23,8.57,12.19,5.52,0
2015-11-26 18:00,0,0,0,11.67,5.52,0
2015-11-26 19:00,0,0,0,11.33,5.79,0
2015-11-26 20:00,0,0,0,11.04,5.86,0
2015-11-26 21:00,0,0,0,10.88,5.59,0
2015-11-26 22:00,0,0,0,10.79,5.52,0
2015-11-26 23:00,0,0,0,10.6,5.1,0
2015-11-27 00:00,0,0,0,10.44,4,0
2015-11-27 01:00,0,0,0,10.18,4,0
2015-11-27 02:00,0,0,0,10.02,3.59,0
2015-11-27 03:00,0,0,0,9.91,3.1,0
2015-11-27 04:00,0,0,0,9.65,2.76,0
2015-11-27 05:00,0,0,0,9.32,2.9,0
2015-11-27 06:00,0,0,0,9.16,3.1,0
2015-11-27 07:00,0,0,0,8.94,2.9,0
2015-11-27 08:00,5.76,16.7,1.52,8.67,2.62,0
2015-11-27 09:00,252.82,319.08,12.01,9.09,2.28,0
2015-11-27 10:00,474.34,570.71,21.19,10.61,2.21,0
2015-11-27 11:00,638.83,775.83,28.44,11.7,2.55,0
2015-11-27 12:00,755.9,916.24,33,12.58,4.41,0
2015-11-27 13:00,804.13,977.21,34.19,12.8,4.9,0
2015-11-27 14:00,788.62,952.36,31.8,12.62,5.24,0
2015-11-27 15:00,704.95,841.79,26.24,12.58,5.45,0
2015-11-27 16:00,549.09,648.11,18.25,12.44,5.59,0
2015-11-27 17:00,306.54,368.15,8.51,12.08,5.45,0
2015-11-27 18:00,0,0,0,11.62,4.83,0
2015-11-27 19:00,0,0,0,11.27,4.34,0
2015-11-27 20:00,0,0,0,11.08,3.93,0
2015-11-27 21:00,0,0,0,10.95,3.59,0
2015-11-27 22:00,0,0,0,10.74,3.38,0
2015-11-27 23:00,0,0,0,10.49,3.31,0
2015-11-28 00:00,0,0,0,10.5,2.41,0
2015-11-28 01:00,0,0,0,9.56,1.59,0
2015-11-28 02:00,0,0,0,9.21,1.31,0
2015-11-28 03:00,0,0,0,8.41,1.59,0
2015-11-28 04:00,0,0,0,7.85,2.07,0
2015-11-28 05:00,0,0,0,7.89,2.34,0
2015-11-28 06:00,0,0,0,7.43,2.07,0
2015-11-28 07:00,0,0,0,7.06,1.86,0
2015-11-28 08:00,4.74,14.94,1.35,6.84,2.14,0
2015-11-28 09:00,110.63,147.32,11.83,8.73,2.34,0
2015-11-28 10:00,470.44,567.29,21,11.34,2.34,0
2015-11-28 11:00,328.78,397.75,28.24,12.98,2.41,0
2015-11-28 12:00,729.3,909.28,32.8,13.98,2.41,0
2015-11-28 13:00,771.85,969.94,34.01,14.48,2.55,0
2015-11-28 14:00,758.95,946.27,31.65,14.64,2.97,0
2015-11-28 15:00,435.86,525.11,26.12,14.51,3.24,0
2015-11-28 16:00,532.49,643.73,18.17,14.18,3.1,0
2015-11-28 17:00,1.97,10.23,8.45,13.73,2.9,0
2015-11-28 18:00,0,0,0,13.09,2.34,0
2015-11-28 19:00,0,0,0,12.73,1.59,0
2015-11-28 20:00,0,0,0,12.47,0.55,0
2015-11-28 21:00,0,0,0,11.36,1.03,0
2015-11-28 22:00,0,0,0,11.22,1.72,0
2015-11-28 23:00,0,0,0,10.85,1.79,0
2015-11-29 00:00,0,0,0,10.97,1.24,0
2015-11-29 01:00,0,0,0,10.21,1.45,0
2015-11-29 02:00,0,0,0,10.69,1.17,0
2015-11-29 03:00,0,0,0,11.11,0.83,0
2015-11-29 04:00,0,0,0,10.42,1.03,0
2015-11-29 05:00,0,0,0,9.44,1.31,0
2015-11-29 06:00,0,0,0,8.6,1.59,0
2015-11-29 07:00,0,0,0,7.32,1.93,0
2015-11-29 08:00,4.2,14.06,1.18,7.31,2.28,0
2015-11-29 09:00,253.64,320.32,11.65,8.94,2.34,0
2015-11-29 10:00,475.66,578.84,20.81,12.1,1.86,0
2015-11-29 11:00,630.3,787.09,28.05,13.93,1.38,0
2015-11-29 12:00,726.04,927.42,32.62,15,1.38,0
2015-11-29 13:00,761.95,991.95,33.84,15.48,1.03,0
2015-11-29 14:00,750.96,969.4,31.51,15.67,1.31,0
2015-11-29 15:00,683.68,859.99,26.01,15.64,1.93,0
2015-11-29 16:00,541.86,665.75,18.08,15.24,2.14,0
2015-11-29 17:00,310.41,382.07,8.4,14.62,2.14,0
2015-11-29 18:00,0,0,0,13.91,2.34,0
2015-11-29 19:00,0,0,0,13.16,2.28,0
2015-11-29 20:00,0,0,0,12.47,2,0
2015-11-29 21:00,0,0,0,11.62,1.93,0
2015-11-29 22:00,0,0,0,11.22,2.34,0
2015-11-29 23:00,0,0,0,11.13,2.69,0
2015-11-30 00:00,0,0,0,10.07,2.21,0
2015-11-30 01:00,0,0,0,9.18,2.07,0
2015-11-30 02:00,0,0,0,8.57,2.07,0
2015-11-30 03:00,0,0,0,8.23,2.21,0
2015-11-30 04:00,0,0,0,7.93,2.28,0
2015-11-30 05:00,0,0,0,7.55,1.93,0
2015-11-30 06:00,0,0,0,8.07,1.45,0
2015-11-30 07:00,0,0,0,7.68,1.45,0
2015-11-30 08:00,0.21,6.15,1.01,7.52,1.45,0
2015-11-30 09:00,71.62,100.73,11.47,8.29,1.31,0
2015-11-30 10:00,277.35,338.89,20.63,11.99,1.38,0
2015-11-30 11:00,620.24,766.74,27.86,13.82,1.86,0
2015-11-30 12:00,710.18,903.35,32.43,14.37,1.24,0
2015-11-30 13:00,755.1,960.09,33.68,14.96,1.86,0
2015-11-30 14:00,753.52,933.89,31.37,15.23,3.59,0
2015-11-30 15:00,678.78,822.36,25.9,14.85,4.69,0
2015-11-30 16:00,527.04,629.3,18.01,14.24,4.83,0
2015-11-30 17:00,291.1,353.12,8.35,13.54,4.83,0
2015-11-30 18:00,0,0,0,12.88,4.76,0
2015-11-30 19:00,0,0,0,12.4,4.97,0
2015-11-30 20:00,0,0,0,12.16,4.76,0
2015-11-30 21:00,0,0,0,11.98,4.34,0
2015-11-30 22:00,0,0,0,11.87,4.48,0
2015-11-30 23:00,0,0,0,11.73,4.62,0
2015-12-01 00:00,0,0,0,12.11,4.07,0
2015-12-01 01:00,0,0,0,11.94,4.28,0
2015-12-01 02:00,0,0,0,11.74,4,0
2015-12-01 03:00,0,0,0,11.52,3.59,0
2015-12-01 04:00,0,0,0,11.42,4.14,0
2015-12-01 05:00,0,0,0,11.2,4.76,0
2015-12-01 06:00,0,0,0,11.04,4.69,0
2015-12-01 07:00,0,0,0,10.82,4.9,0
2015-12-01 08:00,0,0,0,10.58,4.76,0
2015-12-01 09:00,72.27,102.39,11.3,10.96,3.93,0
2015-12-01 10:00,462.85,557.02,20.45,12.6,3.45,0
2015-12-01 11:00,627.01,764.5,27.68,14.34,3.31,0
2015-12-01 12:00,733.03,906.12,32.26,16.19,4.07,0
2015-12-01 13:00,776.64,971.52,33.52,17.42,4.14,0
2015-12-01 14:00,766.5,949.15,31.24,17.88,5.24,0
2015-12-01 15:00,685.09,841.33,25.81,18.03,5.17,0
